estimated_resident_population_persons_30_june_34_years_pc, overseas_born_population_census_born_southern_eastern_europe_pc, estimated_resident_population_females_30_june_70_74_years_pc, estimated_resident_population_persons_30_june_20_24_years_pc, estimated_resident_population_persons_30_june_60_64_years_num, estimated_resident_population_females_30_june_50_54_years_num, estmd_rsdnt_pltn_smry_stc_30_jne_wrkng_age_agd_15_64_yrs_nm, estimated_resident_population_persons_30_june_65_69_years_pc, estimated_resident_population_females_30_june_40_44_years_pc, estimated_resident_population_females_30_june_34_years_pc, estimated_resident_population_males_30_june_40_44_years_pc, estimated_resident_population_females_30_june_55_59_years_num, estimated_resident_population_males_30_june_males_85_pc, population_density_as_at_30_june_population_density_personskm2, estimated_resident_population_males_30_june_60_64_years_num, estmtd_rsdnt_ppltn_smmry_sttstcs_30_jne_fmls_ttl_nm, estimated_resident_population_persons_30_june_20_24_years_num, overseas_born_population_census_born_in_south_east_asia_pc, estimated_resident_population_males_30_june_65_69_years_pc, estimated_resident_population_males_30_june_15_19_years_num, estimated_resident_population_males_30_june_50_54_years_num, estimated_resident_population_females_30_june_25_29_years_pc, estimated_resident_population_males_30_june_males_5_9_years_pc, estmd_rsdnt_pltn_smry_stc_30_jne_wrkng_age_agd_15_64_yrs_pc, estimated_resident_population_persons_30_june_5_9_years_pc, estimated_resident_population_females_30_june_females_85_pc, estmtd_rsdnt_ppltn_smmry_sttstcs_30_jne_prsns_ttl_nm, estimated_resident_population_males_30_june_10_14_years_num, estimated_resident_population_females_30_june_65_69_years_num, religious_affiliation_census_other_religions_pc, estimated_resident_population_persons_30_june_55_59_years_num, estimated_resident_population_males_30_june_15_19_years_pc, estimated_resident_population_females_30_june_40_44_years_num, estimated_resident_population_persons_30_june_0_4_years_num, estimated_resident_population_persons_30_june_34_years_num, estimated_resident_population_females_30_june_20_24_years_pc, estimated_resident_population_persons_30_june_80_84_years_pc, estimated_resident_population_females_30_june_15_19_years_num, estimated_resident_population_males_30_june_males_0_4_years_num, estimated_resident_population_females_30_june_0_4_years_pc, australian_citizenship_census_australian_citizenship_stated_pc, brths_dths_yr_endd_31_dcmbr_and_stndrdsd_dth_rte_pr_1000_ppltn, estimated_resident_population_males_30_june_males_5_9_years_num, speaks_language_english_home_census_a_other_than_at_pc, estimated_resident_population_persons_30_june_50_54_years_pc, estimated_resident_population_females_30_june_10_14_years_pc, estimated_resident_population_females_30_june_75_79_years_pc, estimated_resident_population_persons_30_june_70_74_years_num, estimated_resident_population_females_30_june_females_85_num, estimated_resident_population_females_30_june_25_29_years_num, estimated_resident_population_females_30_june_65_69_years_pc, estimated_resident_population_males_30_june_80_84_years_num, religious_affiliation_census_buddhism_pc, estimated_resident_population_males_30_june_20_24_years_num, internal_overseas_migration_30_june_internal_arrivals_num, estimated_resident_population_males_30_june_20_24_years_pc, estimated_resident_population_females_30_june_20_24_years_num, estimated_resident_population_persons_30_june_10_14_years_num, estimated_resident_population_males_30_june_80_84_years_pc, religious_affiliation_census_no_religion_secular_beliefs_pc, estimated_resident_population_males_30_june_60_64_years_pc, estimated_resident_population_persons_30_june_35_39_years_num, religious_affiliation_census_inadequately_described_stated_pc, estimated_resident_population_persons_30_june_5_9_years_num, estimated_resident_population_females_30_june_75_79_years_num, estimated_resident_population_persons_30_june_persons_85_pc, estimated_resident_population_males_30_june_75_79_years_num, brths_dths_yr_endd_31_dcmbr_and_ttl_frtlty_rte_pr_fmle, estimated_resident_population_males_30_june_35_39_years_pc, estimated_resident_population_males_30_june_35_39_years_num, estimated_resident_population_females_30_june_50_54_years_pc, estimated_resident_population_females_30_june_10_14_years_num, estimated_resident_population_males_30_june_males_0_4_years_pc, estimated_resident_population_persons_30_june_25_29_years_pc, estimated_resident_population_females_30_june_60_64_years_pc, estimated_resident_population_persons_30_june_45_49_years_pc, estimated_resident_population_persons_30_june_25_29_years_num, religious_affiliation_census_christianity_pc, estimated_resident_population_persons_30_june_40_44_years_num, australian_citizenship_census_not_an_australian_citizen_pc, overseas_born_population_census_total_born_overseas_pc, internal_overseas_migration_30_june_internal_departures_num, estimated_resident_population_females_30_june_70_74_years_num, estimated_resident_population_persons_30_june_15_19_years_pc, estimated_resident_population_persons_30_june_55_59_years_pc, overseas_born_population_census_north_africa_middle_east_pc, religious_affiliation_census_hinduism_pc, estimated_resident_population_persons_30_june_80_84_years_num, estimated_resident_population_males_30_june_34_years_pc, overseas_born_population_census_born_in_north_east_asia_pc, internal_overseas_migration_30_june_net_internal_migration_num, estimated_resident_population_persons_30_june_0_4_years_pc, internal_overseas_migration_30_june_overseas_arrivals_num, religious_affiliation_census_islam_pc, estimated_resident_population_males_30_june_25_29_years_num, estimated_resident_population_males_30_june_70_74_years_num, estimated_resident_population_persons_30_june_15_19_years_num, estimated_resident_population_persons_30_june_70_74_years_pc, estimated_resident_population_females_30_june_80_84_years_num, estimated_resident_population_males_30_june_34_years_num, estimated_resident_population_males_30_june_70_74_years_pc, estimated_resident_population_persons_30_june_40_44_years_pc, estimated_resident_population_females_30_june_5_9_years_pc, overseas_born_population_census_born_in_americas_pc, estimated_resident_population_persons_30_june_50_54_years_num, overseas_born_population_census_born_southern_central_asia_pc, aboriginal_torres_strait_islander_peoples_census_and_pc, estimated_resident_population_males_30_june_65_69_years_num, religious_affiliation_census_judaism_pc, estimated_resident_population_females_30_june_35_39_years_num, estimated_resident_population_males_30_june_40_44_years_num, estimated_resident_population_males_30_june_45_49_years_pc, estimated_resident_population_males_30_june_55_59_years_pc, sa3_name_2016, estimated_resident_population_persons_30_june_60_64_years_pc, estimated_resident_population_persons_30_june_persons_85_num, australian_citizenship_census_australian_citizen_pc, estimated_resident_population_females_30_june_15_19_years_pc, estimated_resident_population_males_30_june_10_14_years_pc, estimated_resident_population_females_30_june_80_84_years_pc, estimated_resident_population_males_30_june_50_54_years_pc, estimated_resident_population_females_30_june_45_49_years_pc, estimated_resident_population_persons_30_june_35_39_years_pc, estmtd_rsdnt_ppltn_smmry_sttstcs_30_jne_mls_ttl_nm, estmtd_rsdnt_ppltn_smmry_sttstcs_30_jne_mdn_age_fmls_yrs, overseas_born_population_census_born_in_north_west_europe_pc, estimated_resident_population_females_30_june_35_39_years_pc, estimated_resident_population_females_30_june_55_59_years_pc, estimated_resident_population_females_30_june_45_49_years_num, internal_overseas_migration_30_june_net_overseas_migration_num, ovrss_brn_ppltn_cnss_ocna_antrctca_excldng_astrla_pc, estimated_resident_population_males_30_june_males_85_num, estimated_resident_population_males_30_june_25_29_years_pc, internal_overseas_migration_30_june_overseas_departures_num, estimated_resident_population_males_30_june_45_49_years_num, births_deaths_year_ended_31_december_and_num, estimated_resident_population_females_30_june_34_years_num, religious_affiliation_census_other_spiritual_beliefs_pc, estimated_resident_population_males_30_june_75_79_years_pc, estmtd_rsdnt_ppltn_smmry_sttstcs_30_jne_mdn_age_prsns_yrs, estimated_resident_population_persons_30_june_75_79_years_pc, estimated_resident_population_females_30_june_0_4_years_num, estmtd_rsdnt_ppltn_smmry_sttstcs_30_jne_mdn_age_mls_yrs, estimated_resident_population_persons_30_june_65_69_years_num, brths_dths_yr_endd_31_dcmbr_and_nm, estimated_resident_population_females_30_june_60_64_years_num, yr, estimated_resident_population_persons_30_june_10_14_years_pc, estimated_resident_population_persons_30_june_75_79_years_num, estimated_resident_population_females_30_june_5_9_years_num, estimated_resident_population_males_30_june_55_59_years_num, estimated_resident_population_persons_30_june_45_49_years_num, overseas_born_population_census_born_in_sub_saharan_africa_pc, sa3_code_2016
7.5,null,4.0,9.6,2133,1488,31326,4.3,5.7,7.0,5.9,1316,2.0,3331.2,1005,23631,4366,null,4.1,1364,1403,10.1,5.8,68.5,5.5,3.0,45711,1409,1039,null,2521,6.2,1354,2069,3422,9.7,2.2,1403,1109,4.1,null,null,1284,null,6.3,5.6,2.8,1750,709,2396,4.4,421,null,2066,3965,9.4,2300,2740,1.9,null,4.6,2847,null,2510,672,2.5,570,null,6.2,1372,6.3,1331,5.0,10.1,4.8,6.8,4609,null,2651,null,null,4180,940,6.1,5.5,null,null,986,8.0,null,-215,4.5,1878,null,2213,810,2767,3.8,565,1768,3.7,5.8,5.2,null,2891,null,null,909,null,1475,1297,6.5,5.5,"Stonnington - East",4.7,1140,null,5.9,6.4,2.4,6.4,7.1,6.2,22080,36.8,null,6.2,5.6,1675,733,null,431,10.0,1145,1444,null,1654,null,2.6,35.7,2.7,960,34.4,1948,null,1128,2019,6.0,1242,1226,1205,3119,null,"20804"
7.1,null,4.5,6.4,7279,4163,84508,4.9,6.9,7.2,7.0,4062,1.9,2103.4,3453,67197,8368,null,4.6,3669,3882,6.5,6.7,64.2,6.4,3.2,131700,3901,3509,null,7706,5.7,4638,7996,9316,5.9,2.3,3389,4137,5.7,null,null,4321,null,6.1,5.6,3.4,5862,2127,4384,5.2,1301,null,4395,9720,6.8,3973,7634,2.0,null,5.4,9489,null,8492,2299,2.6,2066,null,7.1,4599,6.2,3733,6.4,6.9,5.7,6.9,9085,null,9123,null,null,10212,3046,5.4,5.9,null,null,2994,7.0,null,-492,6.1,2335,null,4701,2816,7058,4.5,1693,4492,4.4,6.9,6.2,null,8045,null,null,2965,null,4890,4485,6.9,5.6,"Banyule",5.5,3375,null,5.0,6.0,2.5,6.0,6.9,7.2,64503,40.4,null,7.3,6.0,4611,1300,null,1248,7.3,1035,4428,null,4824,null,3.2,39.2,3.3,3859,37.9,6474,null,3826,2019,5.8,4365,4171,3644,9039,null,"20901"
10.2,null,3.4,8.8,4549,3037,74332,3.4,6.5,9.9,6.6,2730,2.2,2684.4,2212,53333,9320,null,3.3,2594,2848,10.1,5.3,70.2,5.1,3.4,105882,2385,1893,null,5301,4.9,3488,6215,10803,8.5,2.3,2323,3198,5.7,null,null,2806,null,5.6,4.2,3.0,3327,1818,5376,3.5,1077,null,4762,7906,9.1,4558,4629,2.0,null,4.2,8828,null,5446,1621,2.8,1294,null,8.4,4418,5.7,2244,6.1,10.3,4.4,6.5,10948,null,6930,null,null,9279,1792,4.6,5.0,null,null,2456,10.6,null,-1373,5.9,4106,null,5572,1535,4917,3.1,1379,5546,2.9,6.5,5.0,null,5885,null,null,1719,null,4410,3442,6.5,4.9,"Darebin - North",4.3,2950,null,4.4,4.5,2.6,5.4,6.4,8.3,52549,36.3,null,8.3,5.1,3413,2455,null,1132,10.6,1651,3438,null,5257,null,2.5,35.3,2.8,3017,34.5,3612,null,2337,2019,4.4,2915,2640,2571,6851,null,"20902"
4.5,null,4.0,6.9,4613,2772,45891,5.3,7.1,4.6,6.4,2619,0.8,92.0,2277,34732,4788,null,5.2,2633,2518,4.7,6.8,66.3,6.7,1.4,69181,2570,1857,null,5263,7.6,2471,3651,3129,6.5,1.4,2411,1804,5.3,null,null,2350,null,7.6,7.4,2.3,2878,471,1645,5.3,465,null,2540,4307,7.4,2248,5129,1.3,null,6.6,3955,null,4609,814,1.1,856,null,5.6,1912,8.0,2559,5.2,5.1,6.7,8.2,3509,null,4661,null,null,4750,1386,7.3,7.6,null,null,956,4.4,null,-443,5.3,517,null,1864,1492,5044,4.2,491,1514,4.3,6.7,6.5,null,5290,null,null,1781,null,2043,2190,8.0,7.7,"Nillumbik - Kinglake",6.7,759,null,6.9,7.5,1.4,7.3,8.3,5.7,34449,41.7,null,5.9,7.5,2888,313,null,288,5.4,204,2751,null,1615,null,2.5,41.0,2.4,1847,40.1,3638,null,2336,2019,7.4,1670,2259,2644,5639,null,"20903"
9.2,null,3.2,7.0,11212,7090,167021,3.7,6.6,9.4,7.0,6772,1.0,250.5,5287,125176,17416,null,3.5,7313,6796,8.1,7.8,66.8,7.5,1.4,249892,8018,4877,null,13014,5.9,8261,19697,22874,6.7,1.5,6842,10165,7.6,null,null,9778,null,5.6,6.0,2.2,7691,1726,10117,3.9,1643,null,9029,15769,7.2,8387,15562,1.3,null,4.2,21530,null,18814,2707,1.2,2515,null,8.7,10875,5.7,7544,8.2,8.0,4.7,6.4,20027,null,16985,null,null,13323,3948,5.7,5.2,null,null,3639,8.9,null,2446,7.9,5141,null,9910,3743,14155,3.1,1996,11153,3.0,6.8,7.2,null,13886,null,null,4422,null,10655,8724,6.3,5.0,"Whittlesea - Wallan",4.5,2947,null,5.5,6.4,1.6,5.4,6.4,8.6,124716,34.8,null,8.5,5.4,8040,3124,null,1221,7.9,2017,7882,null,11721,null,2.0,34.2,2.1,9532,33.7,9299,null,5925,2019,6.2,5222,9036,6242,15922,null,"20904"
6.5,null,5.4,5.8,3308,2181,40039,4.9,6.6,6.4,6.8,1961,2.7,1521.9,1546,32981,3723,null,4.5,1873,1977,5.9,6.3,62.0,6.0,3.8,64567,2068,1741,null,3809,5.9,2180,3465,4183,5.2,3.2,1791,1772,5.1,null,null,1989,null,6.4,5.6,4.4,3246,1240,1942,5.3,950,null,2010,4903,6.4,1713,3904,3.0,null,4.9,4242,null,3906,1456,3.3,1203,null,6.4,2037,6.6,1836,5.6,6.2,5.3,7.2,3972,null,4316,null,null,4400,1780,5.7,5.9,null,null,2066,6.6,null,503,5.4,725,null,2030,1466,3664,5.0,1116,2070,4.6,6.7,5.8,null,4158,null,null,1436,null,2205,2136,7.3,5.9,"Keilor",5.1,2105,null,5.4,6.5,3.4,6.3,7.1,6.6,31586,42.9,null,6.7,5.9,2354,440,null,865,6.4,285,2310,null,2113,null,3.8,41.4,4.1,1693,39.9,3177,null,1762,2019,6.0,2659,1917,1848,4664,null,"21001"
4.8,null,4.4,5.2,1979,1199,20192,5.4,7.3,5.1,6.6,1112,1.1,32.7,986,16210,1692,null,5.2,1118,1162,3.9,8.0,62.3,7.8,1.9,32429,1327,890,null,2287,6.9,1177,2093,1556,4.6,1.6,1076,1033,6.5,null,null,1304,null,7.3,7.1,2.5,1545,301,627,5.5,252,null,942,2456,5.8,750,2478,1.6,null,6.1,1983,null,2532,403,1.5,445,null,5.5,886,7.4,1151,6.4,4.0,6.1,8.1,1284,null,2240,null,null,2195,719,6.8,7.1,null,null,519,4.5,null,261,6.5,150,null,657,826,2194,4.8,267,728,5.1,6.9,7.6,null,2361,null,null,849,null,1097,1063,7.9,7.2,"Macedon Ranges",6.1,483,null,6.6,8.2,1.6,7.2,8.2,6.1,16219,41.3,null,6.8,6.9,1332,91,null,182,4.1,59,1284,null,828,null,2.7,40.9,2.6,1060,40.5,1739,null,993,2019,7.6,848,1228,1175,2616,null,"21002"
10.4,null,3.1,6.9,3417,2298,57016,3.1,6.8,10.0,7.0,2156,2.4,2810.7,1620,42527,5927,null,2.8,2182,2178,8.6,6.4,66.8,6.2,4.1,85383,2232,1413,null,4133,5.1,2897,6488,8894,6.0,2.6,1828,3342,7.4,null,null,2748,null,5.2,5.1,2.9,2425,1743,3641,3.3,854,null,3363,6759,7.8,2564,4402,2.0,null,3.8,7621,null,5300,1246,3.3,903,null,9.2,3948,5.4,2170,7.8,9.0,4.2,5.9,7642,null,5898,null,null,7487,1330,4.7,4.8,null,null,2201,10.9,null,-728,7.6,2693,null,4001,1095,4010,2.8,1347,4655,2.6,6.9,6.0,null,4476,null,null,1206,null,3673,3001,5.9,4.6,"Moreland - North",4.0,2783,null,4.3,5.2,3.2,5.1,5.8,8.9,42856,36.4,null,8.6,5.1,2487,1636,null,1040,9.3,1057,2511,null,4239,null,2.1,35.0,2.5,3146,33.8,2619,null,1797,2019,5.2,2149,2552,1977,4998,null,"21003"
7.3,null,3.6,6.9,2469,1565,29477,4.7,6.3,7.4,6.2,1481,1.2,169.5,1176,22521,3066,null,4.7,1396,1382,6.9,7.3,66.7,7.0,2.0,44193,1407,1072,null,2867,6.4,1412,2880,3221,6.9,1.5,1298,1430,6.4,null,null,1587,null,6.7,5.7,2.5,1561,451,1551,4.8,300,null,1521,3714,7.0,1545,2701,1.4,null,5.4,3073,null,3086,568,1.6,469,null,6.9,1506,6.9,1294,6.6,7.4,5.7,7.1,3251,null,2747,null,null,2800,815,6.1,6.5,null,null,663,7.2,null,914,6.5,272,null,1700,746,2694,3.5,363,1564,3.4,6.2,6.7,null,2947,null,null,1014,null,1567,1335,6.9,6.4,"Sunbury",5.6,702,null,5.8,6.5,1.6,6.4,7.3,7.0,21672,38.1,null,7.0,6.6,1640,165,null,251,7.8,107,1502,null,1657,null,2.2,36.9,2.3,1450,35.7,2086,null,1293,2019,6.1,1037,1499,1386,3142,null,"21004"
9.0,null,2.7,7.5,7952,5630,129331,3.3,6.3,9.3,6.5,5090,0.7,655.5,3964,95639,14551,null,3.1,6359,5502,8.4,8.1,67.1,7.9,1.0,192776,6903,3374,null,10237,6.5,5996,16148,17362,7.3,1.1,6098,8483,8.0,null,null,7835,null,5.8,6.9,1.8,5043,959,8002,3.5,928,null,7556,12589,7.8,6995,13495,1.0,null,4.1,15479,null,15180,1711,0.9,1663,null,8.1,7844,5.9,6592,8.7,8.5,4.2,5.9,16357,null,12336,null,null,9735,2579,6.5,5.3,null,null,2110,8.7,null,2854,8.4,5055,null,8355,2464,12457,2.6,1182,8446,2.5,6.4,7.7,null,11132,null,null,3045,null,7635,6340,5.8,5.3,"Tullamarine - Broadmeadows",4.1,1676,null,6.4,7.1,1.2,5.7,6.2,8.0,97137,32.9,null,8.0,5.3,5882,3067,null,717,8.6,1988,5586,null,8916,null,1.7,32.4,1.8,7665,31.8,6419,null,3988,2019,7.0,3374,7345,5147,11468,null,"21005"
7.1,null,4.2,7.0,9515,5669,109238,5.1,6.5,7.1,6.5,5618,1.5,1390.6,4532,83590,11487,null,4.9,5071,5133,6.6,6.4,66.4,6.1,2.5,164510,4909,4367,null,10829,6.3,5397,9423,11663,6.6,2.0,4902,4798,5.5,null,null,5193,null,6.6,5.4,3.1,6786,2053,5503,5.2,1477,null,5937,10889,7.3,5550,9411,1.8,null,5.6,11606,null,10046,2571,2.0,2131,null,7.1,5764,6.8,4502,5.9,6.9,6.0,6.9,11380,null,10639,null,null,11791,3543,6.1,6.6,null,null,3277,7.1,null,-902,5.7,2327,null,5877,3243,9973,4.1,1800,5730,4.0,6.5,5.8,null,10802,null,null,3965,null,5842,5242,6.8,6.4,"Knox",5.8,3295,null,5.9,6.1,2.2,6.3,7.0,7.1,80920,40.1,null,7.0,6.7,5879,1412,null,1242,7.3,915,5465,null,5933,null,2.6,38.8,2.9,4625,37.6,8332,null,4983,2019,5.7,4702,4853,5211,11344,null,"21101"
3.7,null,4.7,7.5,1729,1136,17820,5.1,6.3,3.9,5.8,1030,1.8,413.9,860,13968,2065,null,5.0,1169,1088,4.4,6.1,64.7,5.9,3.3,27552,1056,733,null,2032,8.6,879,1127,1020,6.9,2.4,1067,553,4.1,null,null,824,null,8.1,7.0,3.2,1295,464,621,5.2,306,null,1100,1867,8.1,965,2033,2.3,null,6.3,1288,null,1612,448,2.6,446,null,4.4,594,8.1,977,4.1,4.8,6.2,8.1,1333,null,1669,null,null,2006,659,8.1,7.4,null,null,649,3.5,null,-139,4.1,292,null,712,636,2236,4.7,343,473,4.7,6.1,5.6,null,2224,null,null,679,null,694,790,7.7,7.4,"Manningham - East",6.3,710,null,7.6,7.8,2.5,8.0,8.4,4.7,13584,44.3,null,5.0,7.4,1174,159,null,246,5.2,133,1050,null,547,null,3.3,43.3,3.2,574,42.1,1412,null,869,2019,7.4,894,788,1002,2224,null,"21102"
7.6,null,4.4,6.4,6208,3886,77102,4.6,6.7,7.6,6.8,3748,1.6,1931.8,2975,60485,7540,null,4.3,3600,3500,6.6,6.6,65.2,6.3,2.8,118204,3649,2966,null,7177,6.2,4079,7629,8936,5.9,2.1,3203,4045,5.9,null,null,3828,null,6.2,5.6,3.2,4828,1705,3997,4.9,1079,null,3948,9019,6.8,3592,7060,1.9,null,5.2,8972,null,7461,1939,2.2,1576,null,7.6,4386,6.4,3411,7.0,6.6,5.3,6.9,7859,null,8030,null,null,9703,2651,5.8,6.1,null,null,2510,7.5,null,-684,6.5,1868,null,3862,2177,6803,4.1,1431,4330,3.8,6.8,6.0,null,7386,null,null,2477,null,4586,3951,6.9,5.9,"Maroondah",5.3,2656,null,5.3,6.3,2.4,6.1,7.0,7.6,57719,39.6,null,7.6,6.2,4235,1126,null,951,6.7,742,3956,null,4606,null,2.7,38.1,3.0,3584,36.7,5443,null,3233,2019,6.0,3515,3633,3429,8191,null,"21103"
7.1,null,4.4,6.3,3229,2005,41771,4.7,6.9,7.0,7.3,1961,2.2,2470.0,1527,33524,4144,null,4.3,1963,1942,5.8,6.6,63.7,6.4,3.3,65626,2008,1711,null,3696,6.1,2297,3815,4657,5.7,2.7,1811,1966,5.5,null,null,2116,null,6.0,5.9,3.9,2823,1091,1953,5.1,786,null,2248,4977,7.0,1896,3999,2.4,null,4.8,4961,null,4203,1316,2.7,1048,null,7.5,2405,6.0,1991,6.1,6.1,5.1,7.2,4011,null,4642,null,null,5771,1488,5.8,5.6,null,null,1787,7.2,null,-794,5.8,1756,null,2058,1335,3774,4.3,1001,2302,4.2,7.1,6.2,null,3947,null,null,1365,null,2556,2345,7.0,5.4,"Whitehorse - East",4.9,1788,null,5.4,6.3,3.0,6.0,7.3,7.6,32102,40.6,null,7.6,5.8,2454,1048,null,697,6.4,708,2256,null,2355,null,3.3,39.2,3.6,1849,37.8,3076,null,1702,2019,6.1,2364,2087,1735,4710,null,"21104"
6.6,null,4.5,6.3,9512,5333,102828,5.2,6.4,6.7,6.3,5453,1.4,98.8,4672,79812,9921,null,5.0,4941,5140,6.1,6.7,64.8,6.5,2.2,158593,5264,4375,null,10673,6.3,5131,9798,10453,5.9,1.8,4917,5060,5.9,null,null,5285,null,6.6,6.0,2.9,7084,1721,4860,5.5,1316,null,5190,9390,6.6,4731,10049,1.7,null,5.9,10241,null,10286,2336,1.8,2294,null,6.4,5022,6.7,4785,6.4,6.3,6.1,7.3,10021,null,10069,null,null,9876,3599,6.2,6.7,null,null,2806,6.5,null,-486,6.2,1041,null,5161,3485,9858,4.5,1490,5089,4.4,6.3,6.3,null,10473,null,null,3947,null,5219,4938,7.2,6.6,"Yarra Ranges",6.0,2790,null,6.2,6.7,1.9,6.5,7.4,6.5,78781,40.3,null,6.5,6.8,5919,629,null,1069,6.6,412,5688,null,5364,null,2.9,39.3,2.9,4738,38.4,8322,null,4840,2019,6.3,4630,5001,5220,11607,null,"21105"
8.3,null,3.3,6.5,5094,3288,73478,3.7,6.6,8.5,6.5,3082,1.0,87.7,2546,56678,7273,null,3.7,3600,3264,8.1,8.2,65.3,7.9,1.4,112441,4058,2159,null,6059,6.5,3715,9113,9385,6.3,1.2,3429,4645,7.9,null,null,4581,null,5.8,6.9,2.2,3603,796,4612,3.8,696,null,3708,11160,6.6,3565,7986,1.2,null,4.6,8318,null,8916,1254,1.2,1143,null,7.4,4142,5.8,3928,8.3,7.8,4.5,6.8,8825,null,7344,null,null,7947,1889,6.3,5.4,null,null,1405,8.2,null,3213,8.1,896,null,4213,1714,7029,3.2,709,4569,3.1,6.5,7.6,null,6552,null,null,2038,null,4176,3629,6.6,5.3,"Cardinia",4.5,1346,null,6.0,7.3,1.3,5.9,6.9,7.4,55763,34.2,null,7.4,5.4,3909,544,null,550,7.6,352,3690,null,4816,null,2.0,33.8,2.1,4468,33.4,4197,null,2548,2019,7.1,2397,4335,2977,7599,null,"21201"
6.7,null,3.5,7.4,7536,4642,94237,4.3,6.6,7.0,6.5,4390,1.2,1216.2,3731,70381,10546,null,4.2,4958,4609,6.6,7.1,66.5,7.0,2.0,141691,4935,3054,null,8742,7.0,4636,9199,9548,6.9,1.7,4538,4818,6.2,null,null,5053,null,6.5,6.5,2.5,4815,1429,4668,4.3,1081,null,5679,11283,8.0,4867,9516,1.5,null,5.2,10176,null,9858,1789,1.6,1543,null,7.1,5055,6.6,4581,6.8,7.1,5.4,6.8,10016,null,9298,null,null,12781,2480,6.7,6.2,null,null,2397,6.5,null,-1498,6.5,2694,null,5348,2335,9496,3.4,1316,4653,3.3,6.6,6.8,null,9251,null,null,3029,null,5121,4662,6.5,6.1,"Casey - North",5.3,2254,null,6.4,6.9,1.9,6.5,7.1,7.2,71310,37.3,null,7.3,6.2,4984,1637,null,825,7.5,1057,4644,null,4895,null,2.2,36.3,2.4,4381,35.2,6083,null,3805,2019,6.7,3332,4805,4352,9628,null,"21202"
9.3,null,2.4,7.1,8001,5686,142541,2.9,6.9,9.9,7.2,5054,0.6,724.4,3949,105712,15170,null,2.8,6934,5641,8.3,9.0,67.2,8.6,1.0,212181,7769,3166,null,10019,6.5,7303,18681,19642,6.9,0.9,6449,9631,8.6,null,null,9537,null,5.3,7.0,1.4,4814,1012,8792,3.0,866,null,7831,20356,7.4,7339,15162,0.8,null,3.7,19360,null,18224,1530,0.8,1526,null,9.3,9866,5.4,7393,9.0,8.0,3.8,6.4,17070,null,14990,null,null,13092,2492,6.3,4.7,null,null,1898,8.7,null,7264,8.8,3623,null,8278,2322,13383,2.3,1032,9219,2.2,7.1,8.2,null,11327,null,null,2981,null,9494,7687,6.4,4.7,"Casey - South",3.8,1658,null,6.1,7.3,1.0,5.3,6.4,9.1,106469,32.5,null,9.0,4.8,6758,2203,null,646,7.8,1420,6821,null,10423,null,1.4,32.2,1.4,9050,31.9,6147,null,4052,2019,7.1,3056,8687,4965,13579,null,"21203"
8.6,null,4.2,8.1,10313,5602,137967,4.4,5.9,8.4,6.0,5454,1.6,1361.0,5071,99986,16691,null,4.1,6475,5728,8.7,5.7,67.1,5.7,2.6,205582,5639,4707,null,10903,6.1,5919,13422,17736,7.3,2.1,5657,6981,6.4,null,null,6010,null,5.5,5.3,3.0,8180,2630,8673,4.7,1945,null,9438,11776,8.9,7253,10914,1.8,null,4.8,15737,null,11820,3019,2.1,2684,null,7.9,8392,5.6,5275,6.6,9.1,5.2,5.9,18646,null,12248,null,null,15492,4209,5.9,5.3,null,null,4306,8.8,null,-3716,6.5,7841,null,9973,3971,12132,4.0,2361,9342,3.8,6.0,5.8,null,11330,null,null,4296,null,7345,6329,5.9,5.2,"Dandenong",5.0,4267,null,5.7,5.3,2.4,5.4,6.0,7.7,105596,36.6,null,7.3,5.5,5995,4764,null,1637,9.4,3077,6236,null,8394,null,2.5,35.4,2.8,6441,34.4,9003,null,5242,2019,5.3,5703,5810,5449,12231,null,"21204"
7.0,null,4.0,11.9,8626,5576,132588,4.0,6.1,6.9,6.0,5043,2.4,2446.5,4094,97506,23162,null,3.7,6463,5190,8.4,5.7,68.2,5.5,3.3,194429,5360,4184,null,9804,6.7,5969,8963,13600,11.2,2.6,6061,4689,4.4,null,null,5500,null,5.5,5.1,3.5,7310,3218,8177,4.3,2313,null,12222,11344,12.6,10940,10356,2.4,null,4.2,12733,null,10629,3369,2.8,2922,null,6.5,6321,5.7,4996,4.8,9.0,4.6,6.2,17595,null,11775,null,null,15142,3886,6.4,5.0,null,null,5052,7.1,null,-3798,4.6,12065,null,9418,3424,12524,3.8,2739,6863,3.5,6.1,5.3,null,10766,null,null,3559,null,6412,5806,5.9,4.9,"Monash",4.4,5497,null,6.2,5.5,2.8,5.4,6.4,6.5,96923,36.9,null,6.6,5.2,6264,5987,null,2279,9.7,6078,5739,null,6737,null,3.0,35.2,3.2,4274,33.4,7743,null,4532,2019,5.3,6291,5129,4761,12003,null,"21205"
